bulletinFamily,description,modified,id,published,href,title,type,cvss,enchantments
NVD,"lighttpd before 1.4.33 does not check the return value of the (1) setuid, (2) setgid, or (3) setgroups functions, which might cause lighttpd to run as root if it is restarted and allows remote attackers to gain privileges, as demonstrated by multiple calls to the clone function that cause setuid to fail when the user process limit is reached.",2016-12-08T03:03:00,CVE-2013-4559,2013-11-20T14:12:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4559,CVE-2013-4559,cve,"{'score': 7.6, 'vector': 'AV:N/AC:H/Au:N/C:C/I:C/A:C'}",{'vulnersScore': 'PENDING'}
NVD,Use-after-free vulnerability in lighttpd before 1.4.33 allows remote attackers to cause a denial of service (segmentation fault and crash) via unspecified vectors that trigger FAMMonitorDirectory failures.,2016-12-08T03:03:00,CVE-2013-4560,2013-11-20T14:12:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4560,CVE-2013-4560,cve,"{'score': 2.6, 'vector': 'AV:N/AC:H/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"Python Software Foundation CPython version From 3.2 until 3.6.4 on Windows contains a Buffer Overflow vulnerability in os.symlink() function on Windows that can result in Arbitrary code execution, likely escalation of privilege. This attack appears to be exploitable via a python script that creates a symlink with an attacker controlled name or location. This vulnerability appears to have been fixed in 3.7.0 and 3.6.5.",2018-03-29T13:25:00,CVE-2018-1000117,2018-03-07T14:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-1000117,CVE-2018-1000117,cve,"{'score': 7.2, 'vector': 'AV:L/AC:L/Au:N/C:C/I:C/A:C'}",{'vulnersScore': 'PENDING'}
NVD,"In Joomla! 3.2.0 through 3.6.5 (fixed in 3.7.0), inadequate MIME type checks allowed low-privilege users to upload swf files even if they were explicitly forbidden.",2017-05-02T18:06:00,CVE-2017-7989,2017-04-25T18:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-7989,CVE-2017-7989,cve,"{'score': 4.0, 'vector': 'AV:N/AC:L/Au:S/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"In Joomla! 3.2.0 through 3.6.5 (fixed in 3.7.0), inadequate escaping of file and folder names leads to XSS vulnerabilities in the template manager component.",2017-05-03T13:05:00,CVE-2017-7987,2017-04-25T18:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-7987,CVE-2017-7987,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,An issue was discovered in Joomla! before 3.9.7. The subform fieldtype does not sufficiently filter or validate input of subfields. This leads to XSS attack vectors.,2019-06-12T15:29:00,CVE-2019-12766,2019-06-11T19:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-12766,CVE-2019-12766,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"In Joomla! 3.2.0 through 3.6.5 (fixed in 3.7.0), inadequate filtering leads to XSS in the template manager component.",2017-05-02T18:06:00,CVE-2017-7984,2017-04-25T18:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-7984,CVE-2017-7984,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"In Joomla! 3.4.0 through 3.6.5 (fixed in 3.7.0), multiple files caused full path disclosures on systems with enabled error reporting.",2017-05-03T13:09:00,CVE-2017-8057,2017-04-25T18:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-8057,CVE-2017-8057,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"In Joomla! before 3.8.2, a bug allowed third parties to bypass a user's 2-factor authentication method.",2017-11-28T17:20:00,CVE-2017-16634,2017-11-10T02:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-16634,CVE-2017-16634,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"In Joomla! 3.5.0 through 3.8.5, the lack of type casting of a variable in a SQL statement leads to a SQL injection vulnerability in the User Notes list view.",2018-04-09T12:25:00,CVE-2018-8045,2018-03-15T01:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-8045,CVE-2018-8045,cve,"{'score': 6.5, 'vector': 'AV:N/AC:L/Au:S/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"In PHP before 5.6.31, 7.x before 7.0.17, and 7.1.x before 7.1.3, remote attackers could cause a CPU consumption denial of service attack by injecting long form variables, related to main/php_variables.c.",2018-01-14T02:29:00,CVE-2017-11142,2017-07-10T14:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-11142,CVE-2017-11142,cve,"{'score': 7.8, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:C'}",{'vulnersScore': 'PENDING'}
NVD,"In Symfony before 2.7.51, 2.8.x before 2.8.50, 3.x before 3.4.26, 4.x before 4.1.12, and 4.2.x before 4.2.7, validation messages are not escaped, which can lead to XSS when user input is included. This is related to symfony/framework-bundle.",2019-05-20T13:40:00,CVE-2019-10909,2019-05-16T22:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-10909,CVE-2019-10909,cve,"{'score': 3.5, 'vector': 'AV:N/AC:M/Au:S/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"In Drupal Core versions 7.x prior to 7.62, 8.6.x prior to 8.6.6 and 8.5.x prior to 8.5.9; A remote code execution vulnerability exists in PHP's built-in phar stream wrapper when performing file operations on an untrusted phar:// URI. Some Drupal code (core, contrib, and custom) may be performing file operations on insufficiently validated user input, thereby being exposed to this vulnerability. This vulnerability is mitigated by the fact that such code paths typically require access to an administrative permission or an atypical configuration.",2019-10-09T23:51:00,CVE-2019-6339,2019-01-22T15:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-6339,CVE-2019-6339,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,In Drupal 7 versions prior to 7.65; Drupal 8.6 versions prior to 8.6.13;Drupal 8.5 versions prior to 8.5.14. Under certain circumstances the File module/subsystem allows a malicious user to upload a file that can trigger a cross-site scripting (XSS) vulnerability.,2019-05-16T02:29:00,CVE-2019-6341,2019-03-26T18:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-6341,CVE-2019-6341,cve,"{'score': 3.5, 'vector': 'AV:N/AC:M/Au:S/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"jQuery before 3.4.0, as used in Drupal, Backdrop CMS, and other products, mishandles jQuery.extend(true, {}, ...) because of Object.prototype pollution. If an unsanitized source object contained an enumerable __proto__ property, it could extend the native Object.prototype.",2019-06-12T17:29:00,CVE-2019-11358,2019-04-20T00:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-11358,CVE-2019-11358,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"In Drupal Core versions 7.x prior to 7.62, 8.6.x prior to 8.6.6 and 8.5.x prior to 8.5.9; Drupal core uses the third-party PEAR Archive_Tar library. This library has released a security update which impacts some Drupal configurations. Refer to CVE-2018-1000888 for details",2019-10-09T23:51:00,CVE-2019-6338,2019-01-22T14:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-6338,CVE-2019-6338,cve,"{'score': 6.0, 'vector': 'AV:N/AC:M/Au:S/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"gd_gif_in.c in the GD Graphics Library (aka libgd), as used in PHP before 5.6.33, 7.0.x before 7.0.27, 7.1.x before 7.1.13, and 7.2.x before 7.2.1, has an integer signedness error that leads to an infinite loop via a crafted GIF file, as demonstrated by a call to the imagecreatefromgif or imagecreatefromstring PHP function. This is related to GetCode_ and gdImageCreateFromGifCtx.",2019-10-03T00:03:00,CVE-2018-5711,2018-01-16T09:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-5711,CVE-2018-5711,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in PHP before 5.6.33, 7.0.x before 7.0.27, 7.1.x before 7.1.13, and 7.2.x before 7.2.1. There is Reflected XSS on the PHAR 404 error page via the URI of a request for a .phar file.",2019-08-19T11:15:00,CVE-2018-5712,2018-01-16T09:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-5712,CVE-2018-5712,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"An issue was discovered in PHP 7.0.x before 7.0.27, 7.1.x before 7.1.13, and 7.2.x before 7.2.1. Inappropriately parsing an HTTP response leads to a segmentation fault because http_header_value in ext/standard/http_fopen_wrapper.c can be a NULL value that is mishandled in an atoi call.",2019-08-19T11:15:00,CVE-2018-14884,2018-08-03T13:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-14884,CVE-2018-14884,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"The ssl3_get_key_exchange function in s3_clnt.c in OpenSSL before 0.9.8zd, 1.0.0 before 1.0.0p, and 1.0.1 before 1.0.1k allows remote SSL servers to conduct RSA-to-EXPORT_RSA downgrade attacks and facilitate brute-force decryption by offering a weak ephemeral RSA key in a noncompliant role, related to the ""FREAK"" issue.  NOTE: the scope of this CVE is only client code based on OpenSSL, not EXPORT_RSA issues associated with servers or other TLS implementations.",2018-07-19T01:29:00,CVE-2015-0204,2015-01-09T02:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-0204,CVE-2015-0204,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The TLS protocol 1.2 and earlier, when a DHE_EXPORT ciphersuite is enabled on a server but not on a client, does not properly convey a DHE_EXPORT choice, which allows man-in-the-middle attackers to conduct cipher-downgrade attacks by rewriting a ClientHello with DHE replaced by DHE_EXPORT and then rewriting a ServerHello with DHE_EXPORT replaced by DHE, aka the ""Logjam"" issue.",2019-10-09T23:14:00,CVE-2015-4000,2015-05-21T00:59:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2015-4000,CVE-2015-4000,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"In Apache HTTP server versions 2.4.37 and prior, by sending request bodies in a slow loris way to plain resources, the h2 stream for that request unnecessarily occupied a server thread cleaning up that incoming data. This affects only HTTP/2 (mod_http2) connections.",2019-07-23T23:15:00,CVE-2018-17189,2019-01-30T22:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-17189,CVE-2018-17189,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"It was found that some selectivity estimation functions in PostgreSQL before 9.2.21, 9.3.x before 9.3.17, 9.4.x before 9.4.12, 9.5.x before 9.5.7, and 9.6.x before 9.6.3 did not check user privileges before providing information from pg_statistic, possibly leaking information. An unprivileged attacker could use this flaw to steal some information from tables they are otherwise not allowed to access.",2018-01-05T02:31:00,CVE-2017-7484,2017-05-12T19:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-7484,CVE-2017-7484,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"PostgreSQL 10.x before 10.1, 9.6.x before 9.6.6, 9.5.x before 9.5.10, 9.4.x before 9.4.15, 9.3.x before 9.3.20, and 9.2.x before 9.2.24 runs under a non-root operating system account, and database superusers have effective ability to run arbitrary code under that system account. PostgreSQL provides a script for starting the database server during system boot. Packages of PostgreSQL for many operating systems provide their own, packager-authored startup implementations. Several implementations use a log file name that the database superuser can replace with a symbolic link. As root, they open(), chmod() and/or chown() this log file name. This often suffices for the database superuser to escalate to root privileges when root starts the server.",2019-10-09T23:22:00,CVE-2017-12172,2017-11-22T19:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-12172,CVE-2017-12172,cve,"{'score': 7.2, 'vector': 'AV:L/AC:L/Au:N/C:C/I:C/A:C'}",{'vulnersScore': 'PENDING'}
NVD,"In PostgreSQL 9.3.x before 9.3.17, 9.4.x before 9.4.12, 9.5.x before 9.5.7, and 9.6.x before 9.6.3, it was found that the PGREQUIRESSL environment variable was no longer enforcing a SSL/TLS connection to a PostgreSQL server. An active Man-in-the-Middle attacker could use this flaw to strip the SSL/TLS protection from a connection between a client and a server.",2019-10-03T00:03:00,CVE-2017-7485,2017-05-12T19:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-7485,CVE-2017-7485,cve,"{'score': 4.3, 'vector': 'AV:N/AC:M/Au:N/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"PostgreSQL versions before 9.2.22, 9.3.18, 9.4.13, 9.5.8 and 9.6.4 are vulnerable to authorization flaw allowing remote authenticated attackers to retrieve passwords from the user mappings defined by the foreign server owners without actually having the privileges to do so.",2019-10-03T00:03:00,CVE-2017-7547,2017-08-16T18:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-7547,CVE-2017-7547,cve,"{'score': 4.0, 'vector': 'AV:N/AC:L/Au:S/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"postgresql before versions 10.4, 9.6.9 is vulnerable in the adminpack extension, the pg_catalog.pg_logfile_rotate() function doesn't follow the same ACLs than pg_rorate_logfile. If the adminpack is added to a database, an attacker able to connect to it could exploit this to force log rotation.",2019-10-09T23:38:00,CVE-2018-1115,2018-05-10T19:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-1115,CVE-2018-1115,cve,"{'score': 6.4, 'vector': 'AV:N/AC:L/Au:N/C:N/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"PostgreSQL versions before 9.4.13, 9.5.8 and 9.6.4 are vulnerable to authorization flaw allowing remote authenticated attackers with no privileges on a large object to overwrite the entire contents of the object, resulting in a denial of service.",2019-10-03T00:03:00,CVE-2017-7548,2017-08-16T18:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-7548,CVE-2017-7548,cve,"{'score': 4.0, 'vector': 'AV:N/AC:L/Au:S/C:N/I:P/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"Invalid json_populate_recordset or jsonb_populate_recordset function calls in PostgreSQL 10.x before 10.1, 9.6.x before 9.6.6, 9.5.x before 9.5.10, 9.4.x before 9.4.15, and 9.3.x before 9.3.20 can crash the server or disclose a few bytes of server memory.",2018-08-28T10:29:00,CVE-2017-15098,2017-11-22T17:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-15098,CVE-2017-15098,cve,"{'score': 5.5, 'vector': 'AV:N/AC:L/Au:S/C:P/I:N/A:P'}",{'vulnersScore': 'PENDING'}
NVD,A flaw was found in the way Postgresql allowed a user to modify the behavior of a query for other users. An attacker with a user account could use this flaw to execute code with the permissions of superuser in the database. Versions 9.3 through 10 are affected.,2019-10-09T23:38:00,CVE-2018-1058,2018-03-02T15:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2018-1058,CVE-2018-1058,cve,"{'score': 6.5, 'vector': 'AV:N/AC:L/Au:S/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"PostgreSQL versions before 9.2.22, 9.3.18, 9.4.13, 9.5.8 and 9.6.4 are vulnerable to incorrect authentication flaw allowing remote attackers to gain access to database accounts with an empty password.",2019-10-09T23:29:00,CVE-2017-7546,2017-08-16T18:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-7546,CVE-2017-7546,cve,"{'score': 7.5, 'vector': 'AV:N/AC:L/Au:N/C:P/I:P/A:P'}",{'vulnersScore': 'PENDING'}
NVD,"** DISPUTED ** In PostgreSQL 9.3 through 11.2, the ""COPY TO/FROM PROGRAM"" function allows superusers and users in the 'pg_execute_server_program' group to execute arbitrary code in the context of the database's operating system user. This functionality is enabled by default and can be abused to run arbitrary operating system commands on Windows, Linux, and macOS. NOTE: Third parties claim/state this is not an issue because PostgreSQL functionality for ?COPY TO/FROM PROGRAM? is acting as intended. References state that in PostgreSQL, a superuser can execute commands as the server user without using the ?COPY FROM PROGRAM?.",2019-10-10T07:09:00,CVE-2019-9193,2019-04-01T21:30:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2019-9193,CVE-2019-9193,cve,"{'score': 9.0, 'vector': 'AV:N/AC:L/Au:S/C:C/I:C/A:C'}",{'vulnersScore': 'PENDING'}
NVD,"INSERT ... ON CONFLICT DO UPDATE commands in PostgreSQL 10.x before 10.1, 9.6.x before 9.6.6, and 9.5.x before 9.5.10 disclose table contents that the invoker lacks privilege to read. These exploits affect only tables where the attacker lacks full read access but has both INSERT and UPDATE privileges. Exploits bypass row level security policies and lack of SELECT privilege.",2018-08-28T10:29:00,CVE-2017-15099,2017-11-22T18:29:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2017-15099,CVE-2017-15099,cve,"{'score': 4.0, 'vector': 'AV:N/AC:L/Au:S/C:P/I:N/A:N'}",{'vulnersScore': 'PENDING'}
NVD,"The http_request_split_value function in request.c in lighttpd before 1.4.32 allows remote attackers to cause a denial of service (infinite loop) via a request with a header containing an empty token, as demonstrated using the ""Connection: TE,,Keep-Alive"" header.
Per: http://download.lighttpd.net/lighttpd/security/lighttpd_sa_2012_01.txt

"" Affected versions
-------------------

Only 1.4.31; on the other hand versions before 1.4.31 include the ""invalid read"" bug.""",2017-08-29T01:32:00,CVE-2012-5533,2012-11-24T20:55:00,https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-5533,CVE-2012-5533,cve,"{'score': 5.0, 'vector': 'AV:N/AC:L/Au:N/C:N/I:N/A:P'}",{'vulnersScore': 'PENDING'}
